suite,task,official_group,scale,difficulty,category,version,mode,harness_backend,model,repeats,paired_success_repeats,usage_sources,success_rate,success_tokens_mean,success_prompt_tokens_mean,success_completion_tokens_mean,avoided_tokens_mean,total_tokens_mean,total_tokens_p50,total_tokens_p95,total_tokens_p99,recovery_wall_s_p50,recovery_wall_s_p95
swe,scikit-learn__scikit-learn-10508,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.20,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.182476,9.182476
swe,scikit-learn__scikit-learn-10949,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.20,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.73538,48.73538
swe,scikit-learn__scikit-learn-10949,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.20,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.802713,9.802713
swe,scikit-learn__scikit-learn-10949,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.20,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.543799,9.543799
swe,scikit-learn__scikit-learn-11040,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.20,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.736626,48.736626
swe,scikit-learn__scikit-learn-11040,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.20,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.338579,9.338579
swe,scikit-learn__scikit-learn-11040,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.20,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.233663,9.233663
swe,scikit-learn__scikit-learn-11281,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.20,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.948047,54.948047
swe,scikit-learn__scikit-learn-11281,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.20,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.646064,9.646064
swe,scikit-learn__scikit-learn-11281,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.20,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.749291,9.749291
swe,scikit-learn__scikit-learn-12471,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.21,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.809034,55.809034
swe,scikit-learn__scikit-learn-12471,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.21,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.316826,9.316826
swe,scikit-learn__scikit-learn-12471,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.21,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.217281,9.217281
swe,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.21,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.778643,55.778643
swe,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.21,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.215613,11.215613
swe,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.21,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.940743,10.940743
swe,scikit-learn__scikit-learn-13241,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.21,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.661915,53.661915
swe,scikit-learn__scikit-learn-13241,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.21,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.389959,9.389959
swe,scikit-learn__scikit-learn-13241,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.21,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.231276,9.231276
swe,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.21,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.821629,49.821629
swe,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.21,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.459013,9.459013
swe,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.21,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.392338,9.392338
swe,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.21,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.51425,61.51425
swe,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.21,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.326333,9.326333
swe,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.21,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.548784,9.548784
swe,scikit-learn__scikit-learn-13497,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.21,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.905723,53.905723
swe,scikit-learn__scikit-learn-13497,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.21,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.580887,9.580887
swe,scikit-learn__scikit-learn-13497,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.21,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.323261,9.323261
swe,scikit-learn__scikit-learn-13584,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.21,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.074934,52.074934
swe,scikit-learn__scikit-learn-13584,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.21,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.462792,9.462792
swe,scikit-learn__scikit-learn-13584,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.21,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.472475,9.472475
swe,scikit-learn__scikit-learn-13779,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.22,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.672733,49.672733
swe,scikit-learn__scikit-learn-13779,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.22,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.449603,9.449603
swe,scikit-learn__scikit-learn-13779,scikit-learn/scikit-learn,short,,scikit-learn/scikit-learn,0.22,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.228489,9.228489
swe,scikit-learn__scikit-learn-14087,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.865182,58.865182
swe,scikit-learn__scikit-learn-14087,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.512602,9.512602
swe,scikit-learn__scikit-learn-14087,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.492762,9.492762
swe,scikit-learn__scikit-learn-14092,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.689665,48.689665
swe,scikit-learn__scikit-learn-14092,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.301617,9.301617
swe,scikit-learn__scikit-learn-14092,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.206721,9.206721
swe,scikit-learn__scikit-learn-14894,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.120517,49.120517
swe,scikit-learn__scikit-learn-14894,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.341374,9.341374
swe,scikit-learn__scikit-learn-14894,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.344997,9.344997
swe,scikit-learn__scikit-learn-14983,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.97199,51.97199
swe,scikit-learn__scikit-learn-14983,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.443737,9.443737
swe,scikit-learn__scikit-learn-14983,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.696224,9.696224
swe,scikit-learn__scikit-learn-15512,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.334503,53.334503
swe,scikit-learn__scikit-learn-15512,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.349981,9.349981
swe,scikit-learn__scikit-learn-15512,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.189673,9.189673
swe,scikit-learn__scikit-learn-15535,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.478537,51.478537
swe,scikit-learn__scikit-learn-15535,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.224628,9.224628
swe,scikit-learn__scikit-learn-15535,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,0.22,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.354181,9.354181
swe,scikit-learn__scikit-learn-25500,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,1.3,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.704602,74.704602
swe,scikit-learn__scikit-learn-25500,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,1.3,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.926716,9.926716
swe,scikit-learn__scikit-learn-25500,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,1.3,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.816566,9.816566
swe,scikit-learn__scikit-learn-25570,scikit-learn/scikit-learn,long,,scikit-learn/scikit-learn,1.3,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.045216,72.045216
swe,scikit-learn__scikit-learn-25570,scikit-learn/scikit-learn,long,,scikit-learn/scikit-learn,1.3,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.042928,10.042928
swe,scikit-learn__scikit-learn-25570,scikit-learn/scikit-learn,long,,scikit-learn/scikit-learn,1.3,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.896835,9.896835
swe,scikit-learn__scikit-learn-25638,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,1.3,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.629366,73.629366
swe,scikit-learn__scikit-learn-25638,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,1.3,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.166224,10.166224
swe,scikit-learn__scikit-learn-25638,scikit-learn/scikit-learn,medium,,scikit-learn/scikit-learn,1.3,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.263566,10.263566
swe,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,long,,scikit-learn/scikit-learn,1.3,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.337194,70.337194
swe,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,long,,scikit-learn/scikit-learn,1.3,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.732539,9.732539
swe,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,long,,scikit-learn/scikit-learn,1.3,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.671295,9.671295
swe,sphinx-doc__sphinx-10325,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,5.0,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.202331,33.202331
swe,sphinx-doc__sphinx-10325,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,5.0,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.870605,9.870605
swe,sphinx-doc__sphinx-10325,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,5.0,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.741954,9.741954
swe,sphinx-doc__sphinx-10451,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,5.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.393932,34.393932
swe,sphinx-doc__sphinx-10451,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,5.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.594249,9.594249
swe,sphinx-doc__sphinx-10451,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,5.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.470873,9.470873
swe,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,7.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.628321,35.628321
swe,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,7.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.496342,9.496342
swe,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,7.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.413817,9.413817
swe,sphinx-doc__sphinx-7686,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,3.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.983645,33.983645
swe,sphinx-doc__sphinx-7686,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,3.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.714226,9.714226
swe,sphinx-doc__sphinx-7686,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,3.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.427825,9.427825
swe,sphinx-doc__sphinx-7738,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.554936,34.554936
swe,sphinx-doc__sphinx-7738,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.308792,9.308792
swe,sphinx-doc__sphinx-7738,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.259779,9.259779
swe,sphinx-doc__sphinx-7975,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.749905,35.749905
swe,sphinx-doc__sphinx-7975,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.393788,9.393788
swe,sphinx-doc__sphinx-7975,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.633103,9.633103
swe,sphinx-doc__sphinx-8273,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.3,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.28357,38.28357
swe,sphinx-doc__sphinx-8273,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.3,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.417735,9.417735
swe,sphinx-doc__sphinx-8273,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.3,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.549679,9.549679
swe,sphinx-doc__sphinx-8282,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.3,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.748512,37.748512
swe,sphinx-doc__sphinx-8282,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.3,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.685563,9.685563
swe,sphinx-doc__sphinx-8282,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.3,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.822157,9.822157
swe,sphinx-doc__sphinx-8435,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.4,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.941127,36.941127
swe,sphinx-doc__sphinx-8435,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.4,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.587471,9.587471
swe,sphinx-doc__sphinx-8435,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.4,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.549813,9.549813
swe,sphinx-doc__sphinx-8474,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.4,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.025357,37.025357
swe,sphinx-doc__sphinx-8474,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.4,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933773,10.933773
swe,sphinx-doc__sphinx-8474,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.4,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.916104,10.916104
swe,sphinx-doc__sphinx-8506,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.4,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.32175,34.32175
swe,sphinx-doc__sphinx-8506,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.4,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45017,9.45017
swe,sphinx-doc__sphinx-8506,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.4,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.442663,9.442663
swe,sphinx-doc__sphinx-8595,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.45126,35.45126
swe,sphinx-doc__sphinx-8595,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.686288,9.686288
swe,sphinx-doc__sphinx-8595,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.488208,9.488208
swe,sphinx-doc__sphinx-8627,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,3.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.432908,39.432908
swe,sphinx-doc__sphinx-8627,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,3.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.045065,9.045065
swe,sphinx-doc__sphinx-8627,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,3.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.013531,9.013531
swe,sphinx-doc__sphinx-8713,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,4.0,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.374138,34.374138
swe,sphinx-doc__sphinx-8713,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,4.0,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.982155,8.982155
swe,sphinx-doc__sphinx-8713,sphinx-doc/sphinx,medium,,sphinx-doc/sphinx,4.0,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.041293,9.041293
swe,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.229512,36.229512
swe,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.739361,9.739361
swe,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.754869,9.754869
swe,sphinx-doc__sphinx-8801,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.968431,36.968431
swe,sphinx-doc__sphinx-8801,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.476112,9.476112
swe,sphinx-doc__sphinx-8801,sphinx-doc/sphinx,short,,sphinx-doc/sphinx,3.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.646257,9.646257
